,age,checking_status=0<=X<200,checking_status=<0,checking_status=>=200,checking_status=no checking,credit_amount,credit_history=all paid,credit_history=critical/other existing credit,credit_history=delayed previously,credit_history=existing paid,credit_history=no credits/all paid,duration,employment=1<=X<4,employment=4<=X<7,employment=<1,employment=>=7,employment=unemployed,existing_credits,foreign_worker=no,foreign_worker=yes,housing=for free,housing=own,housing=rent,installment_commitment,job=high qualif/self emp/mgmt,job=skilled,job=unemp/unskilled non res,job=unskilled resident,num_dependents,other_parties=co applicant,other_parties=guarantor,other_parties=none,other_payment_plans=bank,other_payment_plans=none,other_payment_plans=stores,own_telephone=none,own_telephone=yes,personal_status=female div/dep/mar,personal_status=male div/sep,personal_status=male mar/wid,personal_status=male single,property_magnitude=car,property_magnitude=life insurance,property_magnitude=no known property,property_magnitude=real estate,purpose=business,purpose=domestic appliance,purpose=education,purpose=furniture/equipment,purpose=new car,purpose=other,purpose=radio/tv,purpose=repairs,purpose=retraining,purpose=used car,residence_since,savings_status=100<=X<500,savings_status=500<=X<1000,savings_status=<100,savings_status=>=1000,savings_status=no known savings,class
791,41,0,0,0,1,6313,0,0,0,1,0,24,0,0,0,1,0,1,0,1,0,1,0,3,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,good
792,27,0,0,0,1,1221,0,1,0,0,0,6,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,good
793,51,0,0,1,0,2892,0,0,0,1,0,24,0,0,0,1,0,1,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
794,32,0,0,0,1,3062,0,0,0,1,0,24,0,0,0,1,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,good
795,22,0,0,0,1,2301,0,0,0,1,0,9,0,0,1,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,good
796,51,0,1,0,0,7511,0,0,0,1,0,18,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,bad
797,22,0,0,0,1,1258,0,1,0,0,0,12,0,0,1,0,0,2,0,1,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
798,54,0,0,0,1,717,0,0,1,0,0,24,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,good
799,35,1,0,0,0,1549,0,0,0,1,0,9,0,0,1,0,0,1,0,1,0,1,0,4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,good
800,54,0,0,0,1,1597,0,1,0,0,0,24,0,0,0,1,0,2,0,1,1,0,0,4,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,good
801,48,1,0,0,0,1795,0,1,0,0,0,18,0,0,0,1,0,2,0,1,0,0,1,3,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
802,24,0,1,0,0,4272,0,1,0,0,0,20,0,0,0,1,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
803,35,0,0,0,1,976,0,1,0,0,0,12,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,good
804,24,1,0,0,0,7472,0,0,0,1,0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,good
805,24,0,1,0,0,9271,0,0,0,1,0,36,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,bad
806,26,1,0,0,0,590,0,0,0,1,0,6,0,0,1,0,0,1,1,0,0,1,0,3,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,good
807,65,0,0,0,1,930,0,1,0,0,0,12,0,0,0,1,0,4,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,good
808,55,1,0,0,0,9283,1,0,0,0,0,42,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,good
809,26,1,0,0,0,1778,0,0,0,0,1,15,0,0,1,0,0,2,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,bad
810,26,1,0,0,0,907,0,0,0,1,0,8,0,0,1,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,good
811,28,1,0,0,0,484,0,0,0,1,0,6,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,good
812,24,0,1,0,0,9629,0,1,0,0,0,36,0,1,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,bad
813,54,0,1,0,0,3051,0,0,0,1,0,48,1,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
814,46,0,1,0,0,3931,0,0,0,1,0,48,0,1,0,0,0,1,0,1,1,0,0,4,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
815,54,1,0,0,0,7432,0,0,1,0,0,36,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
816,62,0,0,0,1,1338,0,0,0,1,0,6,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,good
817,24,0,0,0,1,1554,0,1,0,0,0,6,0,1,0,0,0,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
818,43,0,1,0,0,15857,0,0,0,1,0,36,0,0,0,0,1,1,0,1,0,1,0,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,good
819,26,0,1,0,0,1345,0,0,0,1,0,18,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,bad
820,27,0,0,0,1,1101,0,0,0,1,0,12,1,0,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
821,24,0,0,1,0,3016,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
822,41,0,1,0,0,2712,0,0,0,1,0,36,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
823,47,0,1,0,0,731,0,1,0,0,0,8,0,0,0,1,0,2,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
824,35,0,0,0,1,3780,0,1,0,0,0,18,0,0,1,0,0,2,0,1,0,1,0,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,good
825,30,0,1,0,0,1602,0,1,0,0,0,21,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,good
826,33,0,1,0,0,3966,0,1,0,0,0,18,0,0,0,1,0,3,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
827,36,0,0,0,1,4165,0,0,0,0,1,18,1,0,0,0,0,2,0,1,0,1,0,2,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,bad
828,47,0,1,0,0,8335,0,0,0,1,0,36,0,0,0,1,0,1,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,bad
829,38,1,0,0,0,6681,0,0,1,0,0,48,1,0,0,0,0,1,0,1,1,0,0,4,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,good
830,44,0,0,0,1,2375,0,0,1,0,0,24,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,good
831,23,0,1,0,0,1216,0,0,0,1,0,18,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,bad
832,29,0,1,0,0,11816,0,0,0,0,1,45,0,0,0,1,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
833,42,1,0,0,0,5084,0,0,0,1,0,24,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,good
834,25,0,0,1,0,2327,0,0,0,1,0,15,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,bad
835,48,0,1,0,0,1082,0,0,0,0,1,12,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
836,21,0,0,0,1,886,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,good
837,23,0,0,0,1,601,0,0,0,1,0,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,good
838,63,0,1,0,0,2957,0,1,0,0,0,24,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,good
839,46,0,0,0,1,2611,0,1,0,0,0,24,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,good
840,29,0,1,0,0,5179,0,0,0,1,0,36,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
841,28,0,0,0,1,2993,0,0,1,0,0,21,1,0,0,0,0,2,0,1,0,1,0,3,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,good
842,23,0,0,0,1,1943,0,0,0,1,0,18,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,bad
843,50,0,0,0,1,1559,1,0,0,0,0,24,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,good
844,47,0,0,0,1,3422,0,0,0,1,0,18,0,0,0,1,0,3,0,1,0,1,0,4,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
845,35,1,0,0,0,3976,0,0,0,1,0,21,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,good
846,68,0,0,0,1,6761,0,0,0,1,0,18,1,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,bad
847,28,0,0,0,1,1249,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
848,59,0,1,0,0,1364,0,0,0,1,0,9,0,1,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
849,57,0,1,0,0,709,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
850,33,0,1,0,0,2235,0,1,0,0,0,20,1,0,0,0,0,2,1,0,0,0,1,4,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
851,43,0,0,0,1,4042,0,1,0,0,0,24,0,1,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,good
852,35,0,0,0,1,1471,0,1,0,0,0,15,1,0,0,0,0,2,0,1,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
853,32,0,1,0,0,1442,1,0,0,0,0,18,0,1,0,0,0,2,0,1,1,0,0,4,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
854,45,0,0,0,1,10875,0,0,1,0,0,36,0,0,0,1,0,2,0,1,0,1,0,2,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,good
855,33,0,0,0,1,1474,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,good
856,40,0,0,0,1,894,0,0,0,1,0,10,0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,good
857,28,0,0,0,1,3343,0,1,0,0,0,15,1,0,0,0,0,1,0,1,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,good
858,29,0,1,0,0,3959,0,0,0,1,0,15,1,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
859,26,0,0,0,1,3577,0,0,0,1,0,9,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,good
860,27,0,0,0,1,5804,0,1,0,0,0,24,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,good
861,28,0,0,0,1,2169,0,0,1,0,0,18,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,bad
862,35,0,1,0,0,2439,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
863,32,0,0,0,1,4526,0,1,0,0,0,27,0,0,1,0,0,2,0,1,0,1,0,4,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,good
864,25,0,0,0,1,2210,0,0,0,1,0,10,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
865,20,0,0,0,1,2221,0,0,0,1,0,15,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,good
866,27,0,1,0,0,2389,0,0,0,1,0,18,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,good
867,42,0,0,0,1,3331,0,1,0,0,0,12,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
868,37,0,0,0,1,7409,0,0,0,1,0,36,0,0,0,1,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,good
869,24,0,1,0,0,652,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,good
870,40,0,0,0,1,7678,0,0,1,0,0,36,0,1,0,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,good
871,46,0,0,1,0,1343,0,1,0,0,0,6,0,0,0,1,0,2,1,0,0,1,0,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
872,26,0,1,0,0,1382,0,1,0,0,0,24,0,1,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,good
873,24,0,0,0,1,874,0,0,0,1,0,15,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,good
874,29,0,1,0,0,3590,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,good
875,40,1,0,0,0,1322,0,1,0,0,0,11,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,good
876,36,0,1,0,0,1940,1,0,0,0,0,18,0,0,1,0,0,1,0,1,1,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
877,28,0,0,0,1,3595,0,0,0,1,0,36,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,good
878,27,0,1,0,0,1422,0,0,0,1,0,9,0,0,1,0,0,1,0,1,1,0,0,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
879,36,0,0,0,1,6742,0,1,0,0,0,30,0,1,0,0,0,2,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,good
880,38,0,0,0,1,7814,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,1,0,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,good
881,48,0,0,0,1,9277,0,0,0,1,0,24,1,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,good
882,36,1,0,0,0,2181,0,1,0,0,0,30,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,good
883,65,0,0,0,1,1098,0,1,0,0,0,18,0,0,0,0,1,2,0,1,0,1,0,4,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
884,43,1,0,0,0,4057,0,0,0,1,0,24,0,1,0,0,0,1,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,bad
885,53,0,1,0,0,795,0,0,0,1,0,12,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,bad
886,34,1,0,0,0,2825,0,1,0,0,0,24,0,1,0,0,0,2,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,good
887,23,1,0,0,0,15672,0,0,0,1,0,48,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,bad
888,34,0,0,0,1,6614,0,1,0,0,0,36,0,0,0,1,0,2,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
889,40,0,0,0,1,7824,1,0,0,0,0,28,0,0,1,0,0,2,0,1,0,0,1,3,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,good
890,43,0,1,0,0,2442,0,1,0,0,0,27,0,0,0,1,0,4,0,1,0,1,0,4,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,good
891,46,0,0,0,1,1829,0,1,0,0,0,15,0,0,0,1,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,good
892,38,0,1,0,0,2171,0,1,0,0,0,12,1,0,0,0,0,2,1,0,0,1,0,4,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,good
893,34,1,0,0,0,5800,0,1,0,0,0,36,1,0,0,0,0,2,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,good
894,29,0,0,0,1,1169,0,1,0,0,0,18,1,0,0,0,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,good
895,31,0,0,0,1,8947,0,0,1,0,0,36,0,1,0,0,0,1,0,1,0,1,0,3,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,good
